time,lat,lon,Solar_Radiation_Flux,Cloud_Cover_Mean_24h,elevation
2024-09-10,59.5,-115.6,11.398854,0.46440253,722
2024-08-09,13.5,39.6,19.498346,0.6367107,2300
2024-12-22,45.6,64.1,6.236944,0.16488752,117
2024-01-23,58.4,95.1,2.80156825,0.60921836,280
2024-09-06,57.4,34.4,16.83788,0.053148795,178
2024-01-10,-28.6,136.2,30.717206,0.02196949,102
2024-09-02,-28.4,30.4,20.37931,0.05449327,1398
2024-11-20,1.2,-77.5,16.938868,0.76027095,2394
2024-04-09,65.1,172.3,13.608876,0.43199262,41
2024-10-16,58.1,-67.3,3.214318,0.9345394,108
2024-06-28,13.4,31.9,24.001026,0.6117247,413
2024-08-10,67.2,-52.3,8.512219,0.9636302,714
2024-09-06,46.0,61.4,18.402482,0.12807916,61
2024-05-26,65.6,148.6,27.765866,0.027063657,630
2024-04-05,-16.5,126.7,22.381844,0.5583294,473
2024-09-13,26.4,87.6,20.452704,0.69812095,72
2024-11-20,-5.7,104.8,15.83588,0.9530666,4
2024-01-04,-16.6,-53.2,18.988014,0.91925925,708
2024-01-16,1.3,-71.6,18.350648,0.47667497,225
2024-10-06,30.9,-107.3,21.145706,0.15909757,1283
2024-12-01,21.3,79.7,11.841062,0.8892906,265
2024-09-03,-21.8,116.3,22.193978,0.033613004,224
2024-09-14,2.3,17.2,18.293862,0.67487246,397
2024-06-08,29.2,9.4,29.01914,0.018299906,570
2024-12-05,48.2,20.6,2.39821625,0.88035303,316
2024-05-31,49.0,92.6,28.24806,0.33606866,1225
2024-06-26,34.1,0.1,30.13886,0.07230194,998
2024-06-11,38.3,22.5,28.856038,0.14768556,110
2024-02-02,44.0,41.2,7.5152015,0.93241984,1042
2024-06-27,42.0,99.1,16.91163,0.88221526,1326
2024-04-10,27.6,78.8,24.441668,0.27466488,165
2024-09-24,32.0,76.9,18.858572,0.22928292,3173
2024-11-18,65.1,-75.4,0.567875,0.95111066,18
2024-03-05,-42.4,-63.7,20.886312,0.5522364,36
2024-06-16,48.3,-53.2,15.348166,0.86154455,4
2024-11-25,31.1,89.3,16.477772,0.093100846,5036
2024-02-12,31.9,109.5,16.502512,0.04071283,1538
2024-02-13,67.4,-83.5,1.733799,0.8861903,347
2024-10-11,61.8,115.7,4.383649,0.6824309,345
2024-01-12,-39.9,-65.7,28.24573,0.40995064,197
2024-04-04,-12.3,17.0,14.105638,0.89961153,1604
2024-10-28,-1.5,23.3,16.839056,0.6737652,441
2024-09-09,31.3,25.7,23.75463,0.1219355,119
2024-08-29,-24.0,-47.9,17.568728,0.50473684,709
2024-02-04,52.4,-101.5,2.37693725,0.96853906,698
2024-08-02,-21.5,17.9,18.687556,0.14787954,1558
2024-12-02,15.6,101.5,18.485614,0.5209338,301
2024-03-30,57.2,46.4,12.810209,0.6245945,140
2024-09-20,24.6,39.9,22.993376,0.032960504,825
2024-04-02,7.3,-11.2,18.563758,0.5142096,120
2024-03-30,22.0,-10.5,27.083578,0.19141848,353
2024-04-24,-10.6,25.5,23.802108,0.41049096,1311
2024-04-14,39.9,-114.9,22.54073,0.6250341,2232
2024-07-14,18.0,79.2,6.3826985,0.96160597,397
2024-11-09,62.2,82.0,0.9910688125,0.9539851,87
2024-04-23,0.6,35.4,18.321058,0.70500857,2301
2024-03-15,-25.3,26.1,18.162016,0.3066935,1206
2024-08-04,18.7,-13.7,21.526696,0.525933,77
2024-10-03,45.8,97.4,15.510221,0.37079346,1874
2024-09-05,-19.9,145.3,21.694182,0.2274342,527
2024-06-12,-11.6,-50.2,18.122662,0.28469035,192
2024-12-22,-15.7,36.8,25.062416,0.19854344,609
2024-07-10,18.2,25.7,27.128556,0.057346445,549
2024-08-14,13.8,106.9,19.570546,0.5701927,201
2024-06-25,30.9,49.6,27.5388,0.010963168,91
2024-04-08,-17.1,16.8,19.177124,0.825771,1155
2024-02-05,18.8,-7.1,21.319928,0.48863652,341
2024-04-05,51.1,-109.6,11.945384,0.85571593,678
2024-05-31,29.4,45.9,27.971048,0.0077428236,270
2024-05-30,-2.0,26.9,19.610284,0.8710704,664
2024-07-08,44.9,126.1,24.55534,0.4579807,193
2024-08-11,-18.1,32.6,21.96415,0.0,1162
2024-02-06,-3.7,143.0,17.118406,0.9305124,157
2024-09-24,69.0,96.1,3.12339,0.87073237,1135
2024-07-01,-35.7,-61.0,10.228014,0.04520928,80
2024-01-13,-9.3,25.6,20.678038,0.8062312,700
2024-10-05,-23.1,-68.5,28.442194,0.4171478,2446
2024-08-04,16.4,21.6,17.999458,0.7723446,527
2024-12-20,-18.5,123.8,21.686822,0.32515407,116
2024-12-26,75.0,101.3,0.05144103125,0.0,168
2024-10-12,48.6,118.3,12.598854,0.26745594,678
2024-09-29,1.4,-52.9,23.681436,0.43814167,376
2024-03-02,26.0,105.0,11.934579,0.6882678,1338
2024-03-24,20.5,28.0,26.899894,0.017488848,466
2024-08-04,61.4,43.6,12.372684,0.9204751,172
2024-12-07,-26.7,22.7,31.909596,0.29566288,1012
2024-07-05,9.6,7.5,14.322748,0.8202749,566
2024-01-19,2.4,-60.0,16.571028,0.64289427,125
2024-06-25,15.3,51.5,17.404798,0.74046856,48
2024-04-09,34.7,118.3,23.412806,0.50455016,40
2024-08-20,59.2,-128.5,17.322284,0.80157614,1153
2024-03-16,58.9,12.7,5.46078,0.77501667,50
2024-09-21,58.7,-119.3,6.628699,0.81760097,341
2024-10-10,58.6,109.1,5.050548,0.87530154,468
2024-07-24,-10.1,-72.4,17.194108,0.29088354,322
2024-08-10,21.6,73.2,10.220376,0.94128776,50
2024-02-21,62.7,151.4,3.3505605,0.98357266,571
2024-12-04,31.1,115.8,2.206102,0.9371478,639
2024-05-23,27.4,64.6,28.232812,0.17166157,1123
2024-03-09,21.5,-10.3,24.670236,0.4523414,405
2024-04-08,63.3,80.4,11.287428,0.9638683,144
2024-01-25,62.3,69.5,1.323501875,0.8718351,76
2024-02-22,-6.7,-51.0,15.530017,0.91486204,303
2024-05-30,-10.2,-50.1,18.891026,0.4903027,177
2024-05-23,28.3,65.5,28.421754,0.11885764,792
2024-02-26,-28.6,31.1,12.677396,0.94144297,1081
2024-02-08,54.0,-97.6,3.92344925,0.9132107,225
2024-04-18,25.1,99.9,22.065978,0.39937043,1844
2024-06-29,0.0,-67.1,16.658405,0.7494292,124
2024-02-11,47.0,-83.7,4.5509175,0.8912133,501
2024-07-04,18.3,10.2,24.948522,0.29607087,469
2024-08-10,0.6,33.5,18.8039,0.81321174,1131
2024-05-01,30.7,87.9,27.478458,0.51934844,5028
2024-05-12,-32.6,137.1,12.038673,0.39571398,207
2024-06-11,-3.7,-56.1,16.871008,0.42724583,134
2024-08-02,54.6,102.3,20.432152,0.6223995,566
2024-08-08,59.5,108.7,19.22628,0.5686152,409
2024-08-22,-21.8,117.5,20.320596,0.03723351,353
2024-11-26,47.5,20.1,1.71120125,0.5839155,92
2024-05-25,30.1,24.3,24.221732,0.62913895,98
2024-08-26,28.1,114.9,22.628818,0.43305403,218
2024-03-16,32.3,54.4,18.054222,0.37355477,1770
2024-01-09,43.9,63.8,5.9223675,0.63921255,99
2024-03-14,30.9,-107.6,23.736008,0.24050081,1421
2024-09-09,-5.4,-57.0,20.917394,0.3513265,120
2024-08-17,56.6,-108.2,12.889532,0.91616434,452
2024-01-07,48.5,33.8,1.190093625,0.9558344,148
2024-06-22,11.7,10.3,24.956122,0.37644005,399
2024-05-20,-40.3,-67.8,9.074934,0.28441623,734
2024-06-16,50.0,-121.0,13.560591,1.0,1164
2024-06-18,29.3,-114.3,29.826318,0.0885219,718
2024-10-09,22.2,28.6,22.547236,0.00574041,285
2024-05-01,-30.9,-54.4,4.1278245,0.94240665,245
2024-07-12,26.8,18.1,28.227,0.0030761997,456
2024-01-05,37.2,45.6,7.646667,0.59701854,1267
2024-01-29,42.8,-101.5,10.4611,0.06292113,959
2024-06-13,-19.4,-58.4,15.700358,0.31221366,99
2024-12-04,-6.5,-38.8,16.980484,0.73372906,209
2024-05-15,57.4,93.4,5.9953255,0.8253777,196
2024-12-30,44.7,19.8,6.5048655,0.14062497,104
2024-11-16,24.5,16.2,18.315888,0.009028198,563
2024-12-07,27.4,19.0,7.988408,0.45756534,268
2024-05-24,52.3,66.6,12.918595,0.94935536,230
2024-11-22,8.1,-1.9,20.82259,0.118533336,159
2024-08-04,4.3,40.6,16.134736,0.6592741,901
2024-10-27,41.8,-118.9,9.471357,0.5820144,1683
2024-05-11,64.8,45.7,21.749058,0.48172632,63
2024-10-18,-33.1,138.5,10.224367,0.6517464,547
2024-03-10,22.3,28.3,22.982226,0.17900456,295
2024-09-08,36.3,-76.2,20.118976,0.29853126,5
2024-10-01,26.1,115.0,9.758056,0.6317348,287
2024-12-29,48.2,116.0,4.232757,0.8120099,702
2024-06-30,29.3,-107.7,25.689702,0.34529743,2247
2024-06-15,37.1,103.9,21.866432,0.957713,2007
2024-03-31,48.0,-55.1,9.136925,0.9398536,238
2024-07-20,43.6,109.0,23.382126,0.86676604,879
2024-12-11,69.6,-94.0,0.0,0.728138,76
2024-01-19,34.8,-2.6,3.428821,0.62158144,456
2024-02-08,46.9,59.6,6.8857235,0.52483016,233
2024-05-05,36.2,83.1,29.813704,0.28370905,5028
2024-06-21,6.9,79.9,16.026783,0.74608296,15
2024-05-20,18.4,73.5,22.198138,0.8505175,790
2024-08-29,59.0,120.7,7.558678,0.91500527,510
2024-08-07,19.5,27.8,23.01458,0.6714575,419
2024-05-05,-25.3,23.8,18.45144,0.0,1053
2024-02-27,16.5,19.8,24.09507,0.42435977,367
2024-05-27,38.8,89.0,21.47694,0.7667211,3572
2024-11-12,66.6,36.1,0.315990375,0.96244353,104
2024-12-26,31.8,8.6,12.57153,0.007236532,191
2024-01-01,-17.3,-53.7,16.135372,0.95698637,717
2024-12-13,6.7,124.4,17.537062,0.6428312,668
2024-07-08,4.3,33.2,21.128838,0.42551216,782
2024-07-09,62.5,-95.1,19.942092,0.85179335,90
2024-11-07,37.9,118.6,10.740062,0.11735625,3
2024-04-26,28.0,6.5,27.08538,0.5843328,377
2024-05-13,58.5,-113.3,19.580972,0.46703595,251
2024-02-27,37.9,69.5,11.406558,0.9380349,695
2024-02-13,65.1,135.2,2.2810435,0.86967176,788
2024-06-21,48.3,-65.7,27.801534,0.41627932,243
2024-06-08,21.2,-99.4,28.626822,0.09971172,1101
2024-06-21,67.8,132.0,23.68129,0.9485045,584
2024-11-12,34.5,-108.0,15.192927,0.01512346,2331
2024-10-29,55.9,-62.7,6.677109,0.39767557,313
2024-05-28,53.8,82.9,15.771198,0.858215,176
2024-03-20,-3.7,-66.6,21.290404,0.8124008,87
2024-07-31,8.9,40.4,20.858058,0.45664868,1533
2024-07-21,20.1,-98.8,22.788372,0.71181655,2436
2024-09-08,35.4,79.2,23.263448,0.29819238,5103
2024-08-16,-18.3,129.1,21.214504,0.027216073,379
2024-06-12,-28.8,130.4,11.824642,0.533329,273
2024-08-14,51.2,43.4,18.70963,0.44773918,145
2024-05-26,38.6,-109.8,30.217426,0.05054141,1742
2024-01-20,-0.8,-66.9,20.38302,0.8632863,71
2024-02-16,80.8,95.3,0.27020625,0.9539621,353
2024-08-20,-2.8,27.5,20.5521,0.50755143,652
2024-10-31,55.0,104.7,5.7921025,0.7046935,649
2024-01-14,39.6,-96.5,9.015124,0.46319848,414
2024-05-22,-13.8,130.4,20.607736,0.092383474,16
2024-01-01,62.0,-145.4,0.42465675,0.6734245,403
2024-02-23,25.2,43.3,20.11754,0.019842176,914
2024-09-15,63.9,-47.7,14.434629,0.3522001,2149
2024-05-23,19.9,94.0,21.434118,0.54209554,196
2024-01-12,68.5,-81.7,0.26209440625,0.83616155,20
2024-11-25,-25.5,-61.8,26.612482,0.69880855,168
2024-08-11,6.7,12.1,16.126528,0.86300427,1005
2024-09-28,52.0,-115.6,13.18926,0.5378233,1590
2024-12-23,25.8,110.0,10.709383,0.62017745,647
2024-06-04,24.7,32.5,29.131816,0.004774566,161
2024-01-08,-32.6,138.2,16.516153,0.4503367,264
2024-05-01,46.1,-82.0,9.682083,0.7586244,209
2024-12-13,61.8,-137.8,0.75948175,0.7340635,1315
2024-06-12,43.0,-91.6,20.239,0.5848386,346
2024-03-30,-32.3,142.0,17.09874,0.5864058,90
2024-05-15,-33.3,-67.7,11.663874,0.44952697,532
2024-07-04,-5.0,-48.5,20.081036,0.20585985,224
2024-11-11,49.0,79.6,2.958955,0.8403091,634
2024-06-26,38.1,-90.2,8.711588,0.6186592,150
2024-01-28,3.0,117.5,19.148174,0.8436393,3
2024-08-07,31.9,79.4,21.4866,0.59783316,4286
2024-12-22,73.3,-46.2,0.024622072265625,0.6606937,2734
2024-02-10,33.6,-89.9,2.55342125,0.97864306,98
2024-08-15,-23.2,-52.7,18.124404,0.054493498,346
2024-07-10,22.0,18.2,28.216974,0.2894636,904
2024-05-24,43.6,-97.1,26.157448,0.3355288,478
2024-07-19,10.3,-71.9,20.521308,0.9004007,13
2024-07-30,67.7,117.1,12.899528,0.85691905,291
2024-08-07,60.7,148.0,6.198941,0.8412404,672
2024-08-27,31.1,11.8,22.63247,0.10710176,599
2024-02-15,49.4,21.0,7.944475,0.37934685,646
2024-02-04,-8.2,24.3,18.971994,0.91122425,1001
2024-09-09,45.4,2.9,12.200187,0.77566975,1152
2024-03-22,49.2,-71.9,19.52278,0.2415247,276
2024-09-12,35.4,76.0,23.189958,0.20285997,4455
2024-07-15,21.3,83.2,15.757027,0.863562,285
2024-10-29,30.4,55.7,16.842626,0.093011506,1526
2024-01-10,19.8,-155.3,14.455594,0.6195687,1753
2024-11-07,46.0,34.0,8.584017,0.21324326,4
2024-10-12,-31.8,140.5,26.727392,0.53845465,140
2024-08-29,64.7,-66.6,1.69543475,0.9285073,502
2024-09-07,55.6,155.7,13.405215,0.51305634,37
2024-12-30,-13.7,-59.2,21.998276,0.8693494,580
2024-01-05,44.6,131.9,6.500654,0.21027942,83
2024-04-28,33.6,45.2,26.154776,0.25305578,37
2024-10-15,52.6,57.0,9.568337,0.04763903,452
2024-03-05,81.4,-60.8,0.7210100625,0.2444228,442
2024-05-25,25.7,83.6,23.903572,0.2396332,72
2024-08-11,-36.6,-66.0,14.111922,0.3582493,316
2024-08-26,38.5,87.7,16.9531,0.792969,1296
2024-06-25,-17.8,124.2,18.05261,0.031897977,99
2024-09-23,40.7,-88.0,9.305,0.94832367,201
2024-12-06,-8.1,-59.5,14.861532,0.9072445,144
2024-10-08,31.8,-92.1,19.907526,0.011869789,66
2024-03-03,24.5,72.3,22.375354,0.35934347,232
2024-08-04,-10.1,25.0,21.696494,0.097335294,1001
2024-12-07,37.4,58.7,8.309531,0.6538771,1963
2024-11-10,-19.9,125.2,19.627408,0.48275736,184
2024-10-09,33.1,-104.8,19.254462,0.105141856,1280
2024-06-25,36.3,-95.7,25.057054,0.4469535,201
2024-04-07,38.3,-76.8,19.919382,0.2201381,14
2024-04-14,-3.6,-68.7,20.361388,0.86208403,119
2024-04-08,1.2,41.8,22.18721,0.7212251,61
2024-11-06,59.8,75.6,2.17221225,0.90041554,75
2024-01-06,52.8,88.6,1.090703125,0.96110183,582
2024-07-15,14.7,0.9,17.296036,0.6522503,228
2024-12-16,-50.2,-69.3,32.19843,0.29476273,195
2024-05-12,29.9,-108.8,31.06022,0.020475449,1972
2024-12-23,17.5,-5.3,15.800363,0.7184329,287
2024-09-15,48.7,-106.2,18.145582,0.10214866,888
2024-01-23,59.7,110.8,2.074267875,0.88353366,388
2024-02-22,32.0,52.5,19.7414,0.015999768,1510
2024-06-13,51.9,80.1,20.881756,0.41153625,195
2024-07-20,46.8,109.2,23.215882,0.78969353,1181
2024-03-23,59.9,-71.7,13.0766,0.94101274,210
2024-05-24,41.4,-93.2,13.70701,0.4722762,245
2024-03-25,-18.6,49.2,4.9289055,0.9603687,38
2024-03-18,50.5,100.4,15.51994,0.44341958,1686
2024-12-31,54.6,131.7,3.17549425,0.47608432,663
2024-01-01,27.4,70.9,14.097236,0.02067865,130
2024-02-20,43.7,25.8,8.630162,0.7364727,109
2024-06-21,34.3,-115.6,31.416506,0.0012406107,330
2024-07-23,57.7,78.9,24.708464,0.7346963,113
2024-09-16,53.3,124.7,8.2518695,0.62066543,360
2024-10-14,62.3,-76.7,2.19575275,0.9785835,445
2024-02-03,38.5,-106.7,9.000404,0.923701,2778
2024-12-13,49.8,46.1,3.519068,0.8343954,26
2024-04-04,36.9,116.3,19.097694,0.5124909,27
2024-03-12,17.7,120.9,23.934386,0.62813145,794
2024-02-08,20.8,92.6,20.218654,0.03343616,19
2024-06-02,42.0,-76.4,20.355704,0.94182295,359
2024-09-06,-20.1,18.8,23.785122,0.007554771,1274
2024-06-10,19.1,80.1,22.760402,0.40189743,200
2024-04-27,-17.5,-61.3,18.065188,0.23442335,255
2024-09-15,68.0,-115.3,5.367073,0.5414273,91
2024-11-01,34.5,1.0,15.43063,0.046963513,1001
2024-09-24,-4.4,38.7,20.34501,0.49823686,340
2024-02-23,28.2,-8.3,20.87307,0.056267466,504
2024-08-23,-18.3,35.3,16.209266,0.53078055,226
2024-08-09,60.2,-114.6,22.925922,0.068092346,278
2024-09-07,50.6,66.6,11.114302,0.9579714,301
2024-11-08,15.7,-86.9,18.91325,0.752023,408
2024-04-21,-30.5,131.5,18.701074,0.05972086,114
2024-09-11,15.3,79.6,21.265196,0.76914185,86
2024-10-29,-30.7,25.2,15.118228,0.59272724,1348
2024-07-25,66.6,156.2,11.233938,0.96092623,205
2024-08-16,47.6,35.4,23.488574,0.36207348,74
2024-12-06,35.9,62.0,5.353981,0.7977488,591
2024-03-06,16.5,23.6,25.456444,0.3802853,740
2024-03-15,66.2,79.2,9.081186,0.7653146,66
2024-04-12,45.6,25.8,16.031252,0.33651802,970
2024-07-10,6.0,-55.0,21.819092,0.38768432,0
2024-09-08,60.4,-142.7,13.994226,0.89135486,907
2024-08-13,55.4,72.3,18.953226,0.63314325,116
2024-10-20,31.3,0.4,17.938656,0.39683202,592
2024-11-01,39.2,38.9,14.016032,0.048669625,1904
2024-04-07,46.9,58.1,19.407662,0.23809016,190
2024-12-03,30.6,-102.4,9.479416,0.917845,977
2024-10-12,26.4,91.8,12.685679,0.537832,59
2024-11-30,-4.2,-72.3,18.80761,0.7477023,134
2024-12-12,1.9,33.3,21.747442,0.5258645,1105
2024-11-03,16.5,80.1,16.812252,0.29421717,92
2024-09-05,23.1,93.5,16.692139,0.98209184,1561
2024-06-14,35.0,9.3,29.026426,0.03494232,389
2024-11-30,52.7,29.4,1.4867195,0.94296354,140
2024-01-30,68.2,108.1,0.5525564375,0.8914866,249
2024-09-03,27.0,79.6,20.370528,0.321784,145
2024-04-15,-1.5,35.7,20.305792,0.8728334,2162
2024-02-20,39.1,8.8,12.99333,0.42988223,507
2024-03-21,52.9,-69.8,15.150066,0.89639497,660
2024-05-12,59.5,57.2,10.895779,0.66501415,201
2024-10-11,26.5,-0.8,20.846326,0.018538887,258
2024-05-17,80.3,-28.5,26.397006,0.5363029,1394
2024-07-02,54.2,118.2,25.174508,0.4789222,857
2024-11-25,27.1,48.7,9.663855,0.50570285,72
2024-09-29,53.4,70.6,11.365735,0.8402981,201
2024-12-05,0.0,20.0,19.936648,0.68231416,354
2024-03-09,3.5,28.0,23.038864,0.43386433,704
2024-02-03,-5.1,17.9,23.458038,0.76500046,488
2024-09-18,22.3,1.4,22.694238,0.16251893,406
2024-02-22,34.0,-110.4,18.465384,0.41780254,1712
2024-07-23,21.9,112.3,20.931226,0.8442817,61
2024-05-05,35.5,108.8,23.479826,0.28331524,1360
2024-08-22,33.4,-99.9,23.791142,0.1009245,457
2024-02-12,2.2,-52.0,12.127633,0.8373235,183
2024-08-27,57.6,110.8,12.70375,0.84516704,1080
2024-04-20,59.1,128.1,16.739975,0.9769682,568
2024-09-05,79.6,-41.8,9.992266,0.32630664,2272
2024-05-30,34.0,61.5,29.644638,0.011416444,1416
2024-07-01,26.5,61.7,24.588936,0.4039402,1155
2024-12-01,28.6,47.5,14.367006,0.004110895,224
2024-04-04,24.0,-102.3,28.515656,0.0033637544,1796
2024-01-08,20.9,103.0,13.787614,0.18343213,1073
2024-12-25,1.2,35.2,20.255268,0.5265191,2177
2024-07-02,-30.2,27.0,11.48924,0.46206662,1567
2024-10-07,-3.3,-66.5,21.03397,0.8357001,86
2024-07-13,19.8,98.8,19.67903,0.9308163,1208
2024-12-17,54.1,71.7,2.7150825,0.88475585,110
2024-07-13,52.5,-82.1,17.936336,0.7731022,11
2024-06-03,-16.8,-70.6,21.298378,0.16696303,4625
2024-04-02,48.0,-79.1,21.690922,0.38228694,304
2024-06-08,56.7,70.8,12.067254,0.7457912,120
2024-03-01,-26.1,120.2,18.92861,0.5213953,580
2024-05-01,49.2,31.2,25.248198,0.033657722,193
2024-02-20,61.0,-155.8,1.406782875,0.91444594,285
2024-10-03,53.0,-71.9,3.92375375,0.67299,513
2024-01-05,27.8,56.1,15.169456,0.00039404904,1208
2024-04-01,57.2,93.4,10.517198,0.7938831,185
2024-06-18,72.1,-24.7,34.113276,0.1482915,1128
2024-11-12,42.7,82.6,10.514291,0.29453915,3258
2024-01-22,-9.5,21.5,16.600995,0.67851686,1027
2024-11-21,70.7,129.8,0.04485774609375,0.89194816,356
2024-01-01,-24.5,-51.0,28.670996,0.4444316,729
2024-05-12,37.6,89.8,31.38464,0.042509183,4289
2024-08-20,45.4,135.2,21.80003,0.5750305,730
2024-01-12,50.9,-103.0,3.3234095,0.9191748,569
2024-12-11,63.2,100.0,0.41824596875,0.89993596,343
2024-02-15,66.7,132.5,2.71189375,0.32295337,261
2024-02-03,-28.9,142.1,29.711872,0.5845106,163
2024-03-18,42.0,-85.1,13.891097,0.74498254,289
2024-08-05,-8.7,38.8,15.322678,0.34826496,175
2024-10-27,35.7,110.1,12.833999,0.30867693,1516
2024-03-13,-35.6,143.7,12.132507,0.8482705,75
2024-10-08,60.7,143.5,8.3019245,0.11133358,624
2024-09-05,60.6,-118.3,13.15877,0.85333437,306
2024-02-16,56.0,108.4,6.0642395,0.9514758,941
2024-04-30,16.7,73.8,23.379322,0.16516066,375
2024-08-01,-17.2,45.6,19.965924,0.035181526,648
2024-08-26,13.1,27.1,18.562936,0.49832958,537
2024-02-25,66.5,83.2,4.6196985,0.2783675,54
2024-12-15,-32.4,148.5,29.847366,0.092855655,322
2024-04-16,61.7,169.6,22.129518,0.05616527,474
2024-11-14,-3.4,139.6,21.258422,0.71622026,74
2024-02-17,-11.0,40.0,19.90982,0.87746984,136
2024-03-01,44.7,-1.0,4.967573,0.842686,33
2024-12-02,53.7,120.1,2.110094,0.9376445,660
2024-01-26,24.2,87.3,16.78034,0.3580494,141
2024-10-18,30.2,-3.4,18.782836,0.03347107,656
2024-09-13,17.2,12.1,23.860928,0.15529624,411
2024-01-08,35.0,-0.6,11.775386,0.18059908,668
2024-04-22,18.2,-96.5,13.53451,0.67529225,111
2024-12-20,73.0,99.8,0.0,0.77529377,94
2024-09-09,48.9,47.5,16.049469,0.86903983,12
2024-06-28,80.3,-18.2,33.399922,0.17417918,353
2024-07-25,27.2,68.6,24.274346,0.23164745,51
2024-10-29,61.3,146.7,4.10623625,0.8930104,937
2024-05-06,47.2,23.5,22.52458,0.36040506,401
2024-02-25,26.3,-102.3,22.142678,0.0026482781,1651
2024-08-01,21.9,53.4,22.007152,0.6821967,109
2024-01-14,-16.3,-56.5,20.293598,0.79583305,127
2024-01-28,30.0,26.5,9.829415,0.50669837,102
2024-03-18,45.4,-101.0,18.44491,0.311756,651
2024-08-03,-15.0,-59.9,17.484458,0.049607873,204
2024-12-30,-5.1,-80.6,19.561178,0.61042315,85
2024-06-02,40.1,-99.9,24.514602,0.5980444,702
2024-01-14,-8.7,36.2,11.342488,0.91128427,267
2024-07-05,71.6,-52.5,30.42394,0.010865122,384
2024-11-07,24.3,95.9,7.680505,0.8247759,181
2024-01-07,7.9,122.6,17.458306,0.76815486,181
2024-01-03,21.3,3.1,17.494562,0.4616695,543
2024-04-20,43.6,115.8,21.815036,0.35333028,1229
2024-08-25,48.1,95.1,22.809114,0.23658285,1864
2024-12-28,64.7,80.8,0.16949890625,0.9406706,40
2024-08-26,-26.9,30.6,20.090576,0.00955068,1368
2024-09-30,67.7,-140.6,5.9268965,0.72546816,532
2024-10-20,21.6,24.8,21.923618,0.008220908,580
2024-08-14,1.9,35.3,20.501802,0.31776297,1274
2024-01-15,36.0,-93.9,11.410372,0.49657887,424
2024-07-10,-46.3,-74.0,2.3564175,0.86666447,209
2024-04-28,51.7,113.1,21.198542,0.33862513,730
2024-01-28,7.9,25.5,22.407274,0.7438633,738
2024-07-20,-32.5,-63.6,2.37105375,0.9446062,251
2024-02-08,42.7,53.1,11.151159,0.15035404,137
2024-09-29,35.8,70.0,18.734658,0.41537645,4435
2024-08-18,55.8,64.9,16.292732,0.49426952,142
2024-03-26,23.6,26.9,26.526354,0.015852902,621
2024-05-05,1.7,-61.3,12.754451,0.91330516,62
2024-10-26,-21.5,-54.9,13.975221,0.94560677,396
2024-01-25,44.3,101.2,10.18162,0.0049804854,1176
2024-05-24,22.5,106.4,24.23932,0.51499826,352
2024-01-13,40.1,107.7,9.319989,0.23601831,1216
2024-07-30,28.9,84.2,30.901652,0.47091746,5657
2024-01-25,50.5,142.6,2.607723,0.92217773,416
2024-03-08,1.2,9.8,18.639886,0.86828256,43
2024-03-07,37.6,33.3,14.047256,0.44584382,1027
2024-08-20,37.7,-90.9,24.33914,0.14813547,374
2024-04-18,49.8,30.6,2.79991075,0.97088075,176
2024-05-25,13.6,14.0,24.260924,0.11977728,285
2024-04-20,22.4,27.8,28.0099,0.013466857,332
2024-08-15,29.6,-3.3,26.622348,0.03144413,568
2024-04-20,48.8,46.4,20.604058,0.44669864,11
2024-02-03,26.6,-108.8,18.229724,0.08041765,168
2024-04-20,35.1,68.5,17.335948,0.87295437,3657
2024-09-20,-24.0,115.4,20.538802,0.22856285,282
2024-08-23,60.8,63.6,12.828704,0.26032695,67
2024-03-23,-3.6,39.8,19.307604,0.8492889,53
2024-02-11,67.6,-146.9,1.882211125,0.7989696,762
2024-04-10,-17.4,125.8,23.76376,0.077803634,425
2024-01-06,-5.7,31.8,21.632474,0.8359655,1084
2024-06-28,-37.7,149.3,9.192952,0.7447518,125
2024-10-08,40.2,-114.9,17.112194,0.14081605,2244
2024-11-15,-9.5,22.3,14.072319,0.7571534,1073
2024-08-13,39.8,119.5,16.314649,0.66601187,1
2024-11-10,51.3,132.9,0.98223625,0.91264397,402
2024-12-30,72.0,100.9,0.0,0.7787809,90
2024-08-16,47.3,118.0,22.00677,0.50297844,678
2024-10-15,4.4,23.2,16.108305,0.77685094,547
2024-05-29,15.2,100.7,20.84691,0.890212,84
2024-10-03,61.6,138.3,4.5666265,0.9051885,1132
2024-07-16,31.3,99.0,13.081477,0.9675286,4148
2024-03-10,42.6,44.1,16.224443,0.7028205,2292
2024-04-21,-19.3,123.9,21.891252,0.28411797,148
2024-01-04,48.6,-89.8,4.8565815,0.516848,415
2024-12-15,-2.2,139.1,11.489575,0.9711686,133
2024-11-26,42.2,116.3,7.0358995,0.7103037,1398
2024-11-13,-8.6,-42.6,20.18482,0.53850883,430
2024-12-15,17.7,-96.5,15.599267,0.52924895,1241
