points_x,Solar_Radiation_Flux,crs_x,lat,lon,time,points_y,Cloud_Cover_Mean_24h,crs_y,elevation
8541,5964134.5,1,66.10000000000136,154.99999999998096,2024-03-09,8541,0.94427556,1,601
8542,17483228.0,1,58.00000000000182,-131.00000000000279,2024-04-13,8542,0.5778685,1,653
8543,17101882.0,1,56.00000000000193,-97.4000000000047,2024-09-02,8543,0.15049429,1,206
8544,25489116.0,1,35.5000000000031,109.29999999998358,2024-06-09,8544,0.55937755,1,947
8545,14868204.0,1,-25.699999999993423,147.59999999998138,2024-07-18,8545,0.2164424,1,506
8546,13587925.0,1,16.30000000000419,104.29999999998381,2024-08-03,8546,0.8295849,1,223
8547,27028578.0,1,16.500000000004178,12.199999999989075,2024-07-30,8547,0.14840072,1,422
8548,940346.3,1,62.20000000000158,-154.30000000000146,2024-01-16,8548,0.60568833,1,1129
8549,19576912.0,1,-30.099999999993173,-65.80000000000649,2024-11-27,8549,0.3304622,1,269
8550,21734044.0,1,-4.899999999994606,-38.00000000000807,2024-07-23,8550,0.17053397,1,26
8551,1949759.5,1,48.80000000000234,33.39999999998787,2024-12-30,8551,0.93236184,1,161
8552,17921414.0,1,30.70000000000337,-108.70000000000405,2024-02-08,8552,0.3967837,1,1764
8553,18829348.0,1,-11.899999999994208,-74.500000000006,2024-03-29,8553,0.8724599,1,3026
8554,23928414.0,1,16.700000000004167,17.099999999988796,2024-09-12,8554,0.11743287,1,204
8555,23268044.0,1,13.500000000004349,32.29999999998793,2024-09-10,8555,0.30053937,1,388
8556,22677174.0,1,48.400000000002365,5.4999999999894555,2024-08-03,8556,0.7180735,1,386
8557,16161534.0,1,15.700000000004223,97.89999999998417,2024-10-29,8557,0.4443136,1,163
8558,16331794.0,1,57.200000000001864,-63.60000000000662,2024-06-20,8558,0.88217425,1,583
8559,21214868.0,1,-11.699999999994219,26.599999999988256,2024-05-16,8559,0.34453824,1,1402
8560,19763190.0,1,15.40000000000424,44.59999999998723,2024-06-26,8560,0.697511,1,2422
8561,22840880.0,1,5.400000000004809,34.199999999987824,2024-03-17,8561,0.19003081,1,436
8562,19674752.0,1,-15.89999999999398,18.999999999988688,2024-07-06,8562,0.0014955517,1,1202
8563,190727.86,1,65.80000000000138,111.29999999998347,2024-01-15,8563,0.94926876,1,598
8564,18332778.0,1,28.80000000000348,55.799999999986596,2024-10-18,8564,0.17090873,1,1849
8565,4526521.5,1,34.300000000003166,105.09999999998377,2024-11-14,8565,0.89213425,1,1887
8566,1095642.4,1,43.100000000002666,0.49999999998973976,2024-11-20,8566,1.0,1,526
8567,18976986.0,1,53.500000000002075,96.89999999998429,2024-08-01,8567,0.4851965,1,1822
8568,13177885.0,1,34.60000000000315,96.99999999998425,2024-07-26,8568,0.9224288,1,4508
8569,12209924.0,1,67.1000000000013,29.49999999998809,2024-06-17,8569,0.71784544,1,315
8570,0.0,1,69.70000000000115,-36.700000000008146,2024-11-25,8570,0.807361,1,3012
8571,3735405.5,1,50.500000000002245,-90.70000000000508,2024-10-06,8571,0.6631394,1,432
8572,23442700.0,1,-3.199999999994702,-74.500000000006,2024-10-31,8572,0.6290718,1,163
8573,6076222.5,1,48.70000000000235,-57.40000000000697,2024-05-25,8573,0.98264116,1,434
8574,18757256.0,1,-20.7999999999937,146.49999999998147,2024-09-19,8574,0.249195,1,203
8575,20743444.0,1,0.30000000000509885,120.2999999999829,2024-01-04,8575,0.6066451,1,2
8576,12590942.0,1,55.90000000000194,-126.10000000000306,2024-03-30,8576,0.7083566,1,1380
8577,20498142.0,1,28.10000000000352,79.49999999998522,2024-02-29,8577,0.0,1,159
8578,27252286.0,1,-22.5999999999936,43.29999999998731,2024-11-06,8578,0.21177441,1,22
8579,18077026.0,1,-3.199999999994702,28.899999999988125,2024-01-16,8579,0.8036105,1,2711
8580,15829639.0,1,0.20000000000510454,-77.70000000000582,2024-08-14,8580,0.71421695,1,1692
8581,21061778.0,1,19.000000000004036,-9.00000000000972,2024-01-29,8581,0.015990404,1,372
8582,21033784.0,1,47.8000000000024,-94.90000000000484,2024-05-30,8582,0.9279074,1,401
8583,15072497.0,1,61.8000000000016,-103.50000000000435,2024-09-01,8583,0.6766457,1,368
8584,24652112.0,1,-23.199999999993565,27.999999999988177,2024-09-26,8584,0.08444361,1,877
8585,26260342.0,1,17.50000000000412,4.699999999989501,2024-03-19,8585,0.044808183,1,325
8586,18204260.0,1,4.200000000004877,40.39999999998747,2024-10-15,8586,0.6243029,1,960
8587,21868308.0,1,10.500000000004519,-71.20000000000618,2024-06-01,8587,0.815978,1,89
8588,24430758.0,1,-23.599999999993543,133.99999999998215,2024-10-03,8588,0.36446664,1,744
8589,11850695.0,1,52.90000000000211,94.29999999998438,2024-10-05,8589,0.404254,1,1152
8590,2772962.0,1,67.70000000000127,66.69999999998598,2024-02-26,8590,0.8389915,1,503
8591,15579488.0,1,50.10000000000227,13.499999999989,2024-07-04,8591,0.6986319,1,470
8592,15557631.0,1,57.50000000000185,51.399999999986846,2024-04-02,8592,0.57546014,1,144
8593,22385772.0,1,22.900000000003814,1.6999999999896716,2024-10-02,8593,0.036748275,1,393
8594,19741910.0,1,-2.5999999999947363,-52.000000000007276,2024-06-06,8594,0.4652749,1,31
8595,22685532.0,1,12.300000000004417,29.599999999988086,2024-10-01,8595,0.29221034,1,641
8596,10316667.0,1,63.6000000000015,72.99999999998562,2024-06-29,8596,0.77768034,1,107
8597,31619968.0,1,-21.599999999993656,138.99999999998187,2024-12-24,8597,0.0200458,1,256
8598,21797408.0,1,7.900000000004667,6.29999999998941,2024-03-17,8598,0.31821853,1,383
8599,11511001.0,1,5.100000000004826,-71.80000000000615,2024-05-30,8599,0.89310443,1,163
8600,13614906.0,1,7.600000000004684,-10.500000000009635,2024-08-25,8600,0.86085653,1,375
8601,21883220.0,1,-15.89999999999398,49.299999999986966,2024-10-15,8601,0.7105421,1,789
8602,20950188.0,1,-18.89999999999381,129.99999999998238,2024-08-18,8602,0.4511877,1,469
8603,29945684.0,1,-18.299999999993844,-43.60000000000775,2024-01-18,8603,0.14385356,1,1110
8604,16590081.0,1,40.20000000000283,-80.20000000000567,2024-03-13,8604,0.65346,1,357
8605,7678270.0,1,-41.39999999999253,146.39999999998145,2024-07-07,8605,0.5588082,1,214
8606,2281962.0,1,54.200000000002035,57.89999999998648,2024-01-17,8606,0.91730225,1,693
8607,15759126.0,1,0.10000000000511022,-53.20000000000721,2024-01-19,8607,0.68978304,1,171
8608,25502386.0,1,43.40000000000265,117.3999999999831,2024-08-06,8608,0.2361053,1,1623
8609,21837016.0,1,14.300000000004303,28.899999999988125,2024-11-21,8609,0.047518276,1,562
8610,9436122.0,1,55.30000000000197,161.49999999998056,2024-04-29,8610,0.91181594,1,350
8611,16836434.0,1,64.80000000000143,144.79999999998154,2024-04-10,8611,0.27829182,1,1000
8612,27876584.0,1,-25.899999999993412,146.59999999998143,2024-02-03,8612,0.41743577,1,370
8613,23708986.0,1,-29.899999999993184,114.99999999998323,2024-03-24,8613,0.013812433,1,33
8614,17416870.0,1,-22.799999999993588,15.699999999988876,2024-07-14,8614,0.004924872,1,1157
8615,6125141.0,1,43.40000000000265,94.3999999999844,2024-11-25,8615,0.692615,1,1839
8616,19380416.0,1,-7.499999999994458,-68.00000000000637,2024-07-20,8616,0.13455276,1,152
8617,5999751.5,1,46.70000000000246,55.39999999998662,2024-12-09,8617,0.12144066,1,59
8618,12691572.0,1,30.800000000003365,11.199999999989132,2024-12-06,8618,0.08065136,1,582
8619,9789325.0,1,40.500000000002814,110.59999999998348,2024-01-11,8619,0.09257125,1,1030
8620,8337368.0,1,31.200000000003342,118.39999999998304,2024-12-12,8620,0.5402554,1,8
8621,24050818.0,1,36.50000000000304,75.29999999998549,2024-08-05,8621,0.55016595,1,5181
8622,21205254.0,1,2.4000000000049795,-52.200000000007265,2024-09-09,8622,0.36291578,1,169
8623,21009754.0,1,29.900000000003416,-110.60000000000394,2024-08-09,8623,0.64232886,1,854
8624,19790756.0,1,-5.599999999994566,-38.50000000000804,2024-03-20,8624,0.7396961,1,107
8625,14819383.0,1,21.100000000003917,72.79999999998563,2024-01-07,8625,0.42994663,1,5
8626,12992490.0,1,51.60000000000218,77.99999999998533,2024-09-28,8626,0.30135143,1,150
8627,15418453.0,1,7.8000000000046725,-65.90000000000649,2024-08-14,8627,0.79176354,1,33
8628,0.0,1,82.80000000000041,-75.80000000000592,2024-01-16,8628,0.11692808,1,380
8629,2552206.5,1,46.20000000000249,46.09999999998715,2024-01-12,8629,0.9413115,1,-13
8630,3703453.8,1,64.70000000000144,-17.400000000009243,2024-10-17,8630,0.80999655,1,1628
8631,20048384.0,1,6.600000000004741,48.799999999986994,2024-08-28,8631,0.37847042,1,38
8632,16548473.0,1,25.000000000003695,84.39999999998497,2024-01-21,8632,0.3906806,1,89
8633,19757074.0,1,61.70000000000161,147.99999999998136,2024-06-26,8633,0.9350078,1,985
8634,21610036.0,1,-15.89999999999398,36.19999999998771,2024-08-15,8634,0.21831465,1,675
8635,6255042.5,1,65.10000000000142,26.799999999988245,2024-09-29,8635,0.4035744,1,121
8636,19294990.0,1,15.40000000000424,-93.00000000000495,2024-10-14,8636,0.76851577,1,43
8637,18900244.0,1,-2.8999999999947192,112.19999999998339,2024-10-23,8637,0.970106,1,28
8638,27983990.0,1,77.8000000000007,-21.200000000009027,2024-05-13,8638,0.4338962,1,104
8639,19062778.0,1,18.000000000004093,98.89999999998417,2024-10-09,8639,0.5380856,1,541
8640,18827888.0,1,58.3000000000018,-156.40000000000134,2024-06-01,8640,0.77412975,1,109
8641,15819640.0,1,36.90000000000302,40.499999999987466,2024-03-06,8641,0.45250937,1,444
8642,29935810.0,1,44.40000000000259,-117.80000000000354,2024-05-16,8642,0.053818308,1,1246
8643,20407794.0,1,-15.799999999993986,-58.900000000006884,2024-04-01,8643,0.69839877,1,283
8644,2893156.5,1,51.200000000002206,32.19999999998794,2024-11-12,8644,0.89173037,1,126
8645,21635964.0,1,3.6000000000049113,117.3999999999831,2024-09-15,8645,0.774526,1,3
8646,16491555.0,1,50.80000000000223,-105.20000000000425,2024-04-12,8646,0.73457164,1,539
8647,24079436.0,1,-32.29999999999305,26.399999999988268,2024-02-24,8647,0.40921238,1,1811
8648,4935596.0,1,-32.49999999999304,-54.300000000007145,2024-09-13,8648,0.95547426,1,113
8649,20475754.0,1,4.50000000000486,115.19999999998322,2024-04-10,8649,0.62006027,1,253
8650,12457762.0,1,7.200000000004707,39.19999999998754,2024-07-16,8650,0.8078845,1,2547
8651,4827284.0,1,37.40000000000299,67.69999999998592,2024-10-27,8651,0.9563537,1,423
8652,20065494.0,1,-14.999999999994031,-65.7000000000065,2024-08-13,8652,0.23939733,1,165
8653,15656254.0,1,52.90000000000211,7.3999999999893475,2024-08-24,8653,0.57580787,1,14
8654,19901606.0,1,-20.199999999993736,46.59999999998712,2024-01-26,8654,0.7118706,1,1145
8655,3301409.2,1,53.70000000000206,-57.90000000000694,2024-04-30,8655,0.96707976,1,295
8656,20925470.0,1,63.900000000001484,-129.0000000000029,2024-06-30,8656,0.68887526,1,1433
8657,22664068.0,1,19.500000000004007,-9.900000000009669,2024-07-17,8657,0.20476148,1,400
8658,18314568.0,1,-9.599999999994338,-71.90000000000614,2024-10-28,8658,0.781171,1,362
8659,19823410.0,1,42.90000000000268,-83.00000000000551,2024-09-11,8659,0.339203,1,242
8660,23587354.0,1,69.50000000000117,-46.3000000000076,2024-05-01,8660,0.926794,1,2039
8661,75956.984,1,72.00000000000102,140.1999999999818,2024-01-31,8661,0.9372637,1,9
8662,19950036.0,1,20.100000000003973,-2.7000000000100783,2024-11-10,8662,0.004094815,1,296
8663,20154372.0,1,35.70000000000309,72.69999999998564,2024-10-11,8663,0.43064785,1,3791
8664,10482224.0,1,64.40000000000146,18.899999999988694,2024-04-15,8664,0.8489428,1,274
8665,13929396.0,1,25.000000000003695,82.89999999998508,2024-08-11,8665,0.9809431,1,96
8666,22126982.0,1,-5.399999999994577,-54.20000000000715,2024-09-29,8666,0.5984772,1,245
8667,13904600.0,1,15.40000000000424,37.29999999998765,2024-08-19,8667,0.70899796,1,720
8668,23049280.0,1,23.50000000000378,2.499999999989626,2024-09-12,8668,0.30662364,1,500
8669,2140537.2,1,57.30000000000186,-125.20000000000312,2024-01-24,8669,0.8479663,1,1142
8670,23832418.0,1,25.900000000003644,58.59999999998644,2024-04-18,8670,0.07348457,1,136
8671,10098146.0,1,-27.299999999993332,118.19999999998305,2024-07-09,8671,0.4662648,1,458
8672,1095946.8,1,58.70000000000178,108.29999999998358,2024-12-12,8672,0.8644647,1,402
8673,28005860.0,1,-29.99999999999318,128.99999999998244,2024-01-25,8673,0.3929208,1,190
8674,9250550.0,1,-25.999999999993406,137.99999999998192,2024-07-05,8674,0.5557123,1,33
8675,20533698.0,1,-9.899999999994321,-66.40000000000646,2024-10-14,8675,0.6919353,1,139
8676,27662754.0,1,18.000000000004093,8.699999999989274,2024-04-25,8676,0.017730849,1,998
8677,18660098.0,1,-4.199999999994645,-66.00000000000648,2024-12-03,8677,0.9462979,1,95
8678,24467084.0,1,5.20000000000482,38.69999999998757,2024-12-31,8678,0.09696808,1,1216
8679,28966424.0,1,-30.399999999993156,129.7999999999824,2024-02-06,8679,0.12122058,1,154
8680,14083969.0,1,37.500000000002984,-96.80000000000473,2024-10-08,8680,0.16719475,1,420
8681,20058368.0,1,58.10000000000181,105.09999999998377,2024-05-16,8681,0.6276622,1,513
8682,17576182.0,1,54.70000000000201,-111.70000000000388,2024-08-14,8682,0.39725834,1,602
8683,14637980.0,1,-17.2999999999939,-50.20000000000738,2024-11-15,8683,0.9108221,1,510
8684,15428457.0,1,-6.39999999999452,-77.80000000000581,2024-11-23,8684,0.8857822,1,2765
8685,14243285.0,1,66.70000000000132,92.5999999999845,2024-06-30,8685,0.5688997,1,535
8686,18312348.0,1,-8.499999999994401,142.89999999998167,2024-12-27,8686,0.8471441,1,19
8687,5817130.5,1,80.30000000000055,-19.700000000009112,2024-03-26,8687,0.2403299,1,1146
8688,15670726.0,1,40.90000000000279,91.49999999998454,2024-02-22,8688,0.49620894,1,867
8689,2349863.0,1,50.30000000000226,64.79999999998608,2024-12-13,8689,0.87795746,1,145
8690,24774914.0,1,-8.899999999994378,-38.50000000000804,2024-12-20,8690,0.24535143,1,342
8691,9993263.0,1,65.10000000000142,62.29999999998623,2024-08-22,8691,0.6124891,1,76
8692,6893869.5,1,55.50000000000196,-104.70000000000428,2024-09-23,8692,0.9032443,1,373
8693,16087137.0,1,-21.399999999993668,47.899999999987045,2024-10-13,8693,0.74223584,1,121
8694,19123622.0,1,61.8000000000016,-128.00000000000296,2024-04-09,8694,0.43041584,1,1521
8695,16113146.0,1,-7.0999999999944805,107.09999999998365,2024-03-27,8695,0.9053968,1,1051
8696,4684701.5,1,49.30000000000231,-94.20000000000488,2024-01-15,8696,0.93234164,1,332
8697,22837818.0,1,8.100000000004655,-63.800000000006605,2024-04-10,8697,0.34205997,1,54
8698,24681396.0,1,13.200000000004366,22.49999999998849,2024-06-13,8698,0.19759516,1,935
8699,16546024.0,1,29.10000000000346,38.0999999999876,2024-01-29,8699,0.09828959,1,780
8700,17671152.0,1,62.100000000001586,108.8999999999836,2024-04-23,8700,0.6276584,1,340
8701,9484520.0,1,49.70000000000229,59.09999999998641,2024-04-16,8701,0.91675687,1,371
8702,18523.705,1,67.60000000000127,157.39999999998082,2024-12-29,8702,0.707911,1,189
8703,25205138.0,1,31.40000000000333,111.4999999999834,2024-05-09,8703,0.45428377,1,846
8704,17135262.0,1,52.20000000000215,116.19999999998316,2024-03-24,8704,0.25187153,1,574
8705,2971615.0,1,39.20000000000289,-83.10000000000551,2024-09-27,8705,0.81050533,1,283
8706,23516702.0,1,24.300000000003735,24.39999999998838,2024-08-31,8706,0.35480347,1,406
8707,1860119.9,1,57.60000000000184,-65.00000000000654,2024-08-01,8707,0.9870532,1,547
8708,19746674.0,1,23.600000000003774,8.099999999989308,2024-11-01,8708,0.45855942,1,1099
8709,12851187.0,1,-21.599999999993656,35.09999999998777,2024-06-14,8709,0.28694862,1,21
8710,21935372.0,1,-9.39999999999435,-52.700000000007236,2024-10-05,8710,0.49322748,1,293
8711,19065672.0,1,36.30000000000305,-98.40000000000464,2024-02-28,8711,0.50155437,1,385
8712,20278968.0,1,6.300000000004758,117.49999999998306,2024-03-30,8712,0.77445704,1,20
8713,5783950.0,1,49.800000000002285,80.79999999998518,2024-11-26,8713,0.030456005,1,299
8714,18341682.0,1,-20.399999999993724,27.499999999988205,2024-07-12,8714,0.04676778,1,1299
8715,14359577.0,1,-2.0999999999947647,38.49999999998758,2024-05-02,8715,0.8551844,1,490
8716,20804496.0,1,-7.599999999994452,17.699999999988762,2024-05-15,8716,0.46555576,1,753
8717,16433985.0,1,-29.499999999993207,-70.60000000000622,2024-05-18,8717,0.10624499,1,2897
8718,15916866.0,1,17.50000000000412,-2.000000000010118,2024-08-16,8718,0.75145245,1,281
8719,25370544.0,1,-13.599999999994111,39.099999999987546,2024-09-30,8719,0.12118985,1,425
8720,4200876.5,1,62.300000000001575,101.79999999998398,2024-02-19,8720,0.9027234,1,293
8721,20867500.0,1,0.6000000000050818,114.29999999998324,2024-04-27,8721,0.76454663,1,1001
8722,16467288.0,1,46.90000000000245,20.89999999998858,2024-07-20,8722,0.8616735,1,80
8723,16804684.0,1,22.500000000003837,95.89999999998429,2024-07-09,8723,0.9841417,1,106
8724,15373664.0,1,26.30000000000362,22.399999999988495,2024-12-29,8724,0.42186862,1,208
8725,704225.5,1,64.80000000000143,-19.300000000009135,2024-11-18,8725,0.7460687,1,660
8726,16672516.0,1,-8.299999999994412,-60.300000000006804,2024-06-29,8726,0.21658318,1,134
8727,21766054.0,1,-35.59999999999286,-67.80000000000638,2024-03-18,8727,0.051897142,1,575
8728,1658925.9,1,60.200000000001694,9.799999999989211,2024-03-15,8728,0.98667985,1,301
8729,19885896.0,1,23.00000000000381,40.79999999998745,2024-10-21,8729,0.20055808,1,942
8730,12219882.0,1,49.90000000000228,43.89999999998727,2024-10-07,8730,0.29052138,1,173
8731,1536064.9,1,62.70000000000155,-93.9000000000049,2024-01-21,8731,0.3326989,1,101
8732,30076784.0,1,68.20000000000124,55.799999999986596,2024-06-19,8732,0.76844066,1,67
8733,30893864.0,1,-34.299999999992934,-53.90000000000717,2024-01-15,8733,0.07408217,1,1
8734,19739854.0,1,36.90000000000302,128.59999999998246,2024-07-29,8734,0.66245484,1,471
8735,10454710.0,1,51.10000000000221,-105.10000000000426,2024-02-17,8735,0.050412107,1,535
8736,25805766.0,1,18.90000000000404,73.69999999998558,2024-03-26,8736,0.0,1,770
8737,19639292.0,1,51.00000000000222,8.099999999989308,2024-05-28,8737,0.813946,1,450
8738,29391584.0,1,32.200000000003286,22.49999999998849,2024-07-06,8738,0.008158907,1,186
8739,4894078.0,1,54.800000000002,-67.00000000000642,2024-11-01,8739,0.7513714,1,614
8740,29572256.0,1,29.10000000000346,34.5999999999878,2024-05-30,8740,0.01106106,1,518
8741,17533834.0,1,-11.699999999994219,28.499999999988148,2024-05-20,8741,0.50086486,1,1180
8742,23005386.0,1,30.100000000003405,35.69999999998774,2024-03-09,8742,0.08017973,1,1187
8743,22389640.0,1,13.500000000004349,31.099999999988,2024-09-16,8743,0.53815025,1,447
8744,92767.63,1,67.2000000000013,92.2999999999845,2024-11-29,8744,0.8921473,1,771
8745,25358856.0,1,-20.199999999993736,122.29999999998279,2024-01-09,8745,0.35697564,1,162
8746,28753188.0,1,26.100000000003632,30.699999999988023,2024-04-30,8746,0.0066809943,1,311
8747,20380200.0,1,5.20000000000482,10.69999999998916,2024-04-10,8747,0.7140336,1,964
8748,28230106.0,1,34.20000000000317,45.099999999987205,2024-05-28,8748,0.0,1,99
8749,22598342.0,1,44.40000000000259,105.09999999998377,2024-05-25,8749,0.2952577,1,1250
8750,24352130.0,1,-14.199999999994077,-72.10000000000613,2024-12-18,8750,0.903422,1,3680
8751,16729840.0,1,12.500000000004405,-1.4000000000101522,2024-08-30,8751,0.8643694,1,292
8752,11076105.0,1,58.80000000000177,51.599999999986835,2024-08-28,8752,0.6039664,1,217
8753,7054125.5,1,43.50000000000264,122.89999999998281,2024-12-02,8753,0.17850317,1,171
8754,3172935.5,1,52.100000000002154,110.39999999998349,2024-02-12,8754,0.62900954,1,947
8755,8029816.0,1,66.80000000000132,122.39999999998281,2024-04-04,8755,0.935365,1,140
8756,24209610.0,1,47.700000000002404,53.699999999986716,2024-08-13,8756,0.15654492,1,-15
8757,7779165.5,1,33.800000000003195,48.89999999998699,2024-01-06,8757,0.41490462,1,1935
